414,06674
413,98332
413,89989
413,81647
413,73305
413,64963
413,5662
413,48278
413,39936
413,31594
413,23251
413,14909
413,06567
412,98225
412,89882
412,8154
412,73198
412,64856
412,56513
412,48171
412,39829
412,31487
412,23144
412,14802
412,0646
411,98118
411,89775
411,81433
411,73091
411,64749
411,56406
411,48064
411,39722
411,3138
411,23037
411,14695
411,06353
410,98011
410,89668
410,81326
410,72984
410,64642
410,56299
410,47957
410,39615
410,31273
410,2293
410,14588
410,06246
409,97904
409,89561
409,81219
409,72877
409,64535
409,56193
409,4785
409,39508
409,31166
409,22824
409,14481
409,06139
408,97797
408,89455
408,81112
408,7277
408,64428
408,56086
408,47743
408,39401
408,31059
408,22717
408,14374
408,06032
407,9769
407,89348
407,81005
407,72663
407,64321
407,55979
407,47636
407,39294
407,30952
407,2261
407,14267
407,05925
406,97583
406,89241
406,80898
406,72556
406,64214
406,55872
406,47529
406,39187
406,30845
406,22503
406,1416
406,05818
405,97476
405,89134
405,80791
405,72449
405,64107
405,55765
405,47422
405,3908
405,30738
405,22396
405,14053
405,05711
404,97369
404,89027
404,80684
404,72342
404,64
404,55637
404,47274
404,38911
404,30549
404,22186
404,13823
404,0546
403,97097
403,88734
403,80371
403,72008
403,63646
403,55283
403,4692
403,38557
403,30194
403,21831
403,13468
403,05105
402,96743
402,8838
402,80017
402,71654
402,63291
402,54928
402,46565
402,38203
402,2984
402,21477
402,13114
402,04751
401,96388
401,88025
401,79662
401,713
401,62937
401,54574
401,46211
401,37848
401,29485
401,21122
401,12759
401,04397
400,96034
400,87671
400,79308
400,70945
400,62582
400,54219
400,45857
400,37494
400,29131
400,20768
400,12405
400,04042
399,95679
399,87316
399,78954
399,70591
399,62228
399,53865
399,45502
399,37139
399,28776
399,20414
399,12051
399,03688
398,95325
398,86962
398,78599
398,70236
398,61873
398,53511
398,45148
398,36785
398,28422
398,20059
398,11696
398,03333
397,9497
397,86608
397,78245
397,69882
397,61519
397,53156
397,44793
397,3643
397,28068
397,19705
397,11342
397,02979
396,94616
396,86253
396,7789
396,69527
396,61165
396,52802
396,44439
396,36076
396,27713
396,1935
396,10987
396,02624
395,94262
395,85899
395,77536
395,69173
395,6081
395,52447
395,44084
395,35722
395,27359
395,18996
395,10633
395,0227
394,93907
394,85544
394,77181
394,68819
394,60456
394,52093
394,4373
394,35367
394,27004
394,18641
394,10278
394,01916
393,93553
393,8519
393,76827
393,68464
393,60101
393,51738
393,43376
393,35013
393,2665
393,18287
393,09924
393,01561
392,93198
392,84835
392,76473
392,6811
392,59747
392,51384
392,43021
392,34658
392,26295
392,17932
392,0957
392,01207
391,92844
391,84481
391,76118
391,67755
391,59392
391,5103
391,42667
391,34304
391,25941
391,17578
391,09215
391,00852
390,92489
390,84127
390,75764
390,67401
390,59038
390,50675
390,42312
390,33949
390,25586
390,17224
390,08861
390,00498
389,92135
389,83772
389,75409
389,67046
389,58684
389,50321
389,41958
389,33595
389,25232
389,16869
389,08506
389,00143
388,91781
388,83418
388,75055
388,66692
388,58329
388,49966
388,41603
388,33241
388,24878
388,16515
388,08152
387,99789
387,91426
387,83063
387,747
387,66338
387,57975
387,49612
387,41249
387,32886
387,24523
387,1616
387,07797
386,99435
386,91072
386,82709
386,74346
386,65983
386,5762
386,49257
386,40895
386,32532
386,24169
386,15806
386,07443
385,9908
385,90717
385,82354
385,73992
385,65629
385,57266
385,48903
385,4054
385,32177
385,23814
385,15451
385,07089
384,98726
384,90363
384,82
384,73637
384,65274
384,56911
384,48549
384,40186
384,31823
384,2346
384,15097
384,06734
383,98371
383,90008
383,81646
383,73283
383,6492
383,56557
383,48194
383,39831
383,31468
383,23105
383,14743
383,0638
382,98017
382,89654
382,81291
382,72928
382,64565
382,56203
382,4784
382,39477
382,31114
382,22751
382,14388
382,06025
381,97662
381,893
381,80937
381,72574
381,64211
381,55848
381,47485
381,39122
381,30759
381,22397
381,14034
381,05671
380,97308
380,88945
380,80582
380,72219
380,63857
380,55494
380,47131
380,38768
380,30405
380,22042
380,13679
380,05316
379,96954
379,88591
379,80228
379,71865
379,63502
379,55139
379,46776
379,38414
379,30051
379,21688
379,13325
379,04962
378,96599
378,88236
378,79873
378,71511
378,63148
378,54785
378,46422
378,38059
378,29696
378,21333
378,1297
378,04608
377,96245
377,87882
377,79519
377,71156
377,62793
377,5443
377,46068
377,37705
377,29342
377,20979
377,12616
377,04253
376,9589
376,87527
376,79165
376,70802
376,62439
376,54076
376,45713
376,3735
376,28987
376,20624
376,12262
376,03899
375,95536
375,87173
375,7881
375,70447
375,62084
375,53722
375,45359
375,36996
375,28633
375,2027
375,11907
375,03544
374,95181
374,86819
374,78456
374,70093
374,6173
374,53367
374,45004
374,36641
374,28278
374,19916
374,11553
374,0319
373,94827
373,86464
373,78101
373,69738
373,61376
373,53013
373,4465
373,36287
373,27924
373,19561
373,11198
373,02835
372,94473
372,8611
372,77747
372,69384
372,61021
372,52658
372,44295
372,35932
372,2757
372,19207
372,10844
372,02481
371,94118
371,85755
371,77392
371,6903
371,60667
371,52304
371,43941
371,35578
371,27215
371,18852
371,10489
371,02127
370,93764
370,85401
370,77038
370,68675
370,60312
370,51949
370,43586
370,35224
370,26861
370,18498
370,10135
370,01772
369,93409
369,85046
369,76684
369,68321
369,59958
369,51595
369,43232
369,34869
369,26506
369,18143
369,09781
369,01418
368,93055
368,84692
368,76329
368,67966
368,59603
368,51241
368,42878
368,34515
368,26152
368,17789
368,09426
368,01063
367,927
367,84338
367,75975
367,67612
367,59249
367,50886
367,42523
367,3416
367,25797
367,17435
367,09072
367,00709
366,92346
366,83983
366,7562
366,67257
366,58895
366,50532
366,42169
366,33806
366,25443
366,1708
366,08717
366,00354
365,91992
365,83629
365,75266
365,66903
365,5854
365,50177
365,41814
365,33451
365,25089
365,16726
365,08363
365
364,916
364,832
364,748
364,664
364,58
364,496
364,412
364,328
364,244
364,16
364,076
363,992
363,908
363,824
363,74
363,656
363,572
363,488
363,404
363,32
363,236
363,152
363,068
362,984
362,9
362,816
362,732
362,648
362,564
362,48
362,396
362,312
362,228
362,144
362,06
361,976
361,892
361,808
361,724
361,64
361,556
361,472
361,388
361,304
361,22
361,136
361,052
360,968
360,884
360,8
360,716
360,632
360,548
360,464
360,38
360,296
360,212
360,128
360,044
359,96
359,876
359,792
359,708
359,624
359,54
359,456
359,372
359,288
359,204
359,12
359,036
358,952
358,868
358,784
358,7
358,616
358,532
358,448
358,364
358,28
358,196
358,112
358,028
357,944
357,86
357,776
357,692
357,608
357,524
357,44
357,356
357,272
357,188
357,104
357,02
356,936
356,852
356,768
356,684
356,6
356,516
356,432
356,348
356,264
356,18
356,096
356,012
355,928
355,844
355,76
355,676
355,592
355,508
355,424
355,34
355,256
355,172
355,088
355,004
354,92
354,836
354,752
354,668
354,584
354,5
354,416
354,332
354,248
354,164
354,08
353,996
353,912
353,828
353,744
353,66
353,576
353,492
353,408
353,324
353,24
353,156
353,072
352,988
352,904
352,82
352,736
352,652
352,568
352,484
352,4
352,316
352,232
352,148
352,064
351,98
351,896
351,812
351,728
351,644
351,56
351,476
351,392
351,308
351,224
351,14
351,056
350,972
350,888
350,804
350,72
350,636
350,552
350,468
350,384
350,3
350,216
350,132
350,048
349,964
349,88
349,796
349,712
349,628
349,544
349,46
349,376
349,292
349,208
349,124
349,04
348,956
348,872
348,788
348,704
348,62
348,536
348,452
348,368
348,284
348,2
348,116
348,032
347,948
347,864
347,78
347,696
347,612
347,528
347,444
347,36
347,276
347,192
347,108
347,024
346,94
346,856
346,772
346,688
346,604
346,52
346,436
346,352
346,268
346,184
346,1
346,016
345,932
345,848
345,764
345,68
345,596
345,512
345,428
345,344
345,26
345,176
345,092
345,008
344,924
344,84
344,756
344,672
344,588
344,504
344,42
344,336
344,252
344,168
344,084
344
343,916
343,832
343,748
343,664
343,58
343,496
343,412
343,328
343,244
343,16
343,076
342,992
342,908
342,824
342,74
342,656
342,572
342,488
342,404
342,32
342,236
342,152
342,068
341,984
341,9
341,816
341,732
341,648
341,564
341,48
341,396
341,312
341,228
341,144
341,06
340,976
340,892
340,808
340,724
340,64
340,556
340,472
340,388
340,304
340,22
340,136
340,052
339,968
339,884
339,8
339,716
339,632
339,548
339,464
339,38
339,296
339,212
339,128
339,044
338,96
338,876
338,792
338,708
338,624
338,54
338,456
338,372
338,288
338,204
338,12
338,036
337,952
337,868
337,784
337,7
337,616
337,532
337,448
337,364
337,28
337,196
337,112
337,028
336,944
336,86
336,776
336,692
336,608
336,524
336,44
336,356
336,272
336,188
336,104
336,02
335,936
335,852
335,768
335,684
335,6
335,516
335,432
335,348
335,264
335,18
335,096
335,012
334,928
334,844
334,76
334,676
334,592
334,508
334,424
334,34
334,256
334,172
334,088
334,004
333,92
333,836
333,752
333,668
333,584
333,5
333,416
333,332
333,248
333,164
333,08
332,996
332,912
332,828
332,744
332,66
332,576
332,492
332,408
332,324
332,24
332,156
332,072
331,988
331,904
331,82
331,736
331,652
331,568
331,484
331,4
331,316
331,232
331,148
331,064
330,98
330,896
330,812
330,728
330,644
330,56
330,476
330,392
330,308
330,224
330,14
330,056
329,972
329,888
329,804
329,72
329,636
329,552
329,468
329,384
329,3
329,216
329,132
329,048
328,964
328,88
328,796
328,712
328,628
328,544
328,46
328,376
328,292
328,208
328,124
328,04
327,956
327,872
327,788
327,704
327,62
327,536
327,452
327,368
327,284
327,2
327,116
327,032
326,948
326,864
326,78
326,696
326,612
326,528
326,444
326,36
326,276
326,192
326,108
326,024
325,94
325,856
325,772
325,688
325,604
325,52
325,436
325,352
325,268
325,184
325,1
325,016
324,932
324,848
324,764
324,68
324,596
324,512
324,428
324,344
324,26
324,176
324,092
324,008
323,924
323,84
323,756
323,672
323,588
323,504
323,42
323,336
323,252
323,168
323,084
323
322,916
322,832
322,748
322,664
322,58
322,496
322,412
322,328
322,244
322,16
322,076
321,992
321,908
321,824
321,74
321,656
321,572
321,488
321,404
321,32
321,236
321,152
321,068
320,984
320,9
320,816
320,732
320,648
320,564
320,48
320,396
320,312
320,228
320,144
320,06
319,976
319,892
319,808
319,724
319,64
319,556
319,472
319,388
319,304
319,22
319,136
319,052
318,968
318,884
318,8
318,716
318,632
318,548
318,464
318,38
318,296
318,212
318,128
318,044
317,96
317,876
317,792
317,708
317,624
317,54
317,456
317,372
317,288
317,204
317,12
317,036
316,952
316,868
316,784
316,7
316,616
316,532
316,448
316,364
316,28
316,196
316,112
316,028
315,944
315,86
315,776
315,692
315,608
315,524
315,44
315,356
315,272
315,188
315,104
315,02
314,936
314,852
314,768
314,684
314,6
314,516
314,432
314,348
314,264
314,18
314,096
314,012
313,928
313,844
313,76
313,676
313,592
313,508
313,424
313,34
313,256
313,172
313,088
313,004
312,92
312,836
312,752
312,668
312,584
312,5
312,416
312,332
312,248
312,164
312,08
311,996
311,912
311,828
311,744
311,66
311,576
311,492
311,408
311,324
311,24
311,156
311,072
310,988
310,904
310,82
310,736
310,652
310,568
310,484
310,4
310,316
310,232
310,148
310,064
309,98
309,896
309,812
309,728
309,644
309,56
309,476
309,392
309,308
309,224
309,14
309,056
308,972
308,888
308,804
308,72
308,636
308,552
308,468
308,384
308,3
308,216
308,132
308,048
307,964
307,88
307,796
307,712
307,628
307,544
307,46
307,376
307,292
307,208
307,124
307,04
306,956
306,872
306,788
306,704
306,62
306,536
306,452
306,368
306,284
306,2
306,116
306,032
305,948
305,864
305,78
305,696
305,612
305,528
305,444
305,36
305,276
305,192
305,108
305,024
304,94
304,856
304,772
304,688
304,604
304,52
304,436
304,352
304,268
304,184
304,1
304,016
303,932
303,848
303,764
303,68
303,596
303,512
303,428
303,344
303,26
303,176
303,092
303,008
302,924
302,84
302,756
302,672
302,588
302,504
302,42
302,336
302,252
302,168
302,084
302
301,916
301,832
301,748
301,664
301,58
301,496
301,412
301,328
301,244
301,16
301,076
300,992
300,908
300,824
300,74
300,656
300,572
300,488
300,404
300,32
300,236
300,152
300,068
299,984
299,9
299,816
299,732
299,648
299,564
299,48
299,396
299,312
299,228
299,144
299,06
298,976
298,892
298,808
298,724
298,64
298,556
298,472
298,388
298,304
298,22
298,136
298,052
297,968
297,884
297,8
297,716
297,632
297,548
297,464
297,38
297,296
297,212
297,128
297,044
296,96
296,876
296,792
296,708
296,624
296,54
296,456
296,372
296,288
296,204
296,12
296,036
295,952
295,868
295,784
295,7
295,616
295,532
295,448
295,364
295,28
295,196
295,112
295,028
294,944
294,86
294,776
294,692
294,608
294,524
294,44
294,356
294,272
294,188
294,104
294,02
293,936
293,852
293,768
293,684
293,6
293,516
293,432
293,348
293,264
293,18
293,096
293,012
292,928
292,844
292,76
292,676
292,592
292,508
292,424
292,34
292,256
292,172
292,088
292,004
291,92
291,836
291,752
291,668
291,584
291,5
291,416
291,332
291,248
291,164
291,08
290,996
290,912
290,828
290,744
290,66
290,576
290,492
290,408
290,324
290,24
290,156
290,072
289,988
289,904
289,82
289,736
289,652
289,568
289,484
289,4
289,316
289,232
289,148
289,064
288,98
288,896
288,812
288,728
288,644
288,56
288,476
288,392
288,308
288,224
288,14
288,056
287,972
287,888
287,804
287,72
287,636
287,552
287,468
287,384
287,3
287,216
287,132
287,048
286,964
286,88
286,796
286,712
286,628
286,544
286,46
286,376
286,292
286,208
286,124
286,04
285,956
285,872
285,788
285,704
285,62
285,536
285,452
285,368
285,284
285,2
285,116
285,032
284,948
284,864
284,78
284,696
284,612
284,528
284,444
284,36
284,276
284,192
284,108
284,024
283,94
283,856
283,772
283,688
283,604
283,52
283,436
283,352
283,268
283,184
283,1
283,016
282,932
282,848
282,764
282,68
282,596
282,512
282,428
282,344
282,26
282,176
282,092
282,008
281,924
281,84
281,756
281,672
281,588
281,504
281,42
281,336
281,252
281,168
281,084
281
280,916
280,832
280,748
280,664
280,58
280,496
280,412
280,328
280,244
280,16
280,076
279,992
279,908
279,824
279,74
279,656
279,572
279,488
279,404
279,32
279,236
279,152
279,068
278,984
278,9
278,816
278,732
278,648
278,564
278,48
278,396
278,312
278,228
278,144
278,06
277,976
277,892
277,808
277,724
277,64
277,556
277,472
277,388
277,304
277,22
277,136
277,052
276,968
276,884
276,8
276,716
276,632
276,548
276,464
276,38
276,296
276,212
276,128
276,044
275,96
275,876
275,792
275,708
275,624
275,54
275,456
275,372
275,288
275,204
275,12
275,036
274,952
274,868
274,784
274,7
274,616
274,532
274,448
274,364
274,28
274,196
274,112
274,028
273,944
273,86
273,776
273,692
273,608
273,524
273,44
273,356
273,272
273,188
273,104
273,02
272,936
272,852
272,768
272,684
272,6
272,516
272,432
272,348
272,264
272,18
272,096
272,012
271,928
271,844
271,76
271,676
271,592
271,508
271,424
271,34
271,256
271,172
271,088
271,004
270,92
270,836
270,752
270,668
270,584
270,5
270,416
270,332
270,248
270,164
270,08
269,996
269,912
269,828
269,744
269,66
269,576
269,492
269,408
269,324
269,24
269,156
269,072
268,988
268,904
268,82
268,736
268,652
268,568
268,484
268,4
268,316
268,232
268,148
268,064
267,98
267,896
267,812
267,728
267,644
267,56
267,476
267,392
267,308
267,224
267,14
267,056
266,972
266,888
266,804
266,72
266,636
266,552
266,468
266,384
266,3
266,216
266,132
266,048
265,964
265,88
265,796
265,712
265,628
265,544
265,46
265,376
265,292
265,208
265,124
265,04
264,956
264,872
264,788
264,704
264,62
264,536
264,452
264,368
264,284
264,2
264,116
264,032
263,948
263,864
263,78
263,696
263,612
263,528
263,444
263,36
263,276
263,192
263,108
263,024
262,94
262,856
262,772
262,688
262,604
262,52
262,436
262,352
262,268
262,184
262,1
262,016
261,932
261,848
261,764
261,68
261,596
261,512
261,428
261,344
261,26
261,176
261,092
261,008
260,924
260,84
260,756
260,672
260,588
260,504
260,42
260,336
260,252
260,168
260,084
260
259,916
259,832
259,748
259,664
259,58
259,496
259,412
259,328
259,244
259,16
259,076
258,992
258,908
258,824
258,74
258,656
258,572
258,488
258,404
258,32
258,236
258,152
258,068
257,984
257,9
257,816
257,732
257,648
257,564
257,48
257,396
257,312
257,228
257,144
257,06
256,976
256,892
256,808
256,724
256,64
256,556
256,472
256,388
256,304
256,22
256,136
256,052
255,968
255,884
255,8
255,716
255,632
255,548
255,464
255,38
255,296
255,212
255,128
255,044
254,96
254,876
254,792
254,708
254,624
254,54
254,456
254,372
254,288
254,204
254,12
254,036
253,952
253,868
253,784
253,7
253,616
253,532
253,448
253,364
253,28
253,196
253,112
253,028
252,944
252,86
252,776
252,692
252,608
252,524
252,44
252,356
252,272
252,188
252,104
252,02
251,936
251,852
251,768
251,684
251,6
251,516
251,432
251,348
251,264
251,18
251,096
251,012
250,928
250,844
250,76
250,676
250,592
250,508
250,424
250,34
250,256
250,172
250,088
250,004
249,92
249,836
249,752
249,668
249,584
249,5
249,416
249,332
249,248
249,164
249,08
248,996
248,912
248,828
248,744
248,66
248,576
248,492
248,408
248,324
248,24
248,156
248,072
247,988
247,904
247,82
247,736
247,652
247,568
247,484
247,4
247,316
247,232
247,148
247,064
246,98
246,896
246,812
246,728
246,644
246,56
246,476
246,392
246,308
246,224
246,14
246,056
245,972
245,888
245,804
245,72
245,636
245,552
245,468
245,384
245,3
245,216
245,132
245,048
244,964
244,88
244,796
244,712
244,628
244,544
244,46
244,376
244,292
244,208
244,124
244,04
243,956
243,872
243,788
243,704
243,62
243,536
243,452
243,368
243,284
243,2
243,116
243,032
242,948
242,864
242,78
242,696
242,612
242,528
242,444
242,36
242,276
242,192
242,108
242,024
241,94
241,856
241,772
241,688
241,604
241,52
241,436
241,352
241,268
241,184
241,1
241,016
240,932
240,848
240,764
240,68
240,596
240,512
240,428
240,344
240,26
240,176
240,092
240,008
239,924
239,84
239,756
239,672
239,588
239,504
239,42
239,336
239,252
239,168
239,084
239
238,916
238,832
238,748
238,664
238,58
238,496
238,412
238,328
238,244
238,16
238,076
237,992
237,908
237,824
237,74
237,656
237,572
237,488
237,404
237,32
237,236
237,152
237,068
236,984
236,9
236,816
236,732
236,648
236,564
236,48
236,396
236,312
236,228
236,144
236,06
235,976
235,892
235,808
235,724
235,64
235,556
235,472
235,388
235,304
235,22
235,136
235,052
234,968
234,884
234,8
234,716
234,632
234,548
234,464
234,38
234,296
234,212
234,128
234,044
233,96
233,876
233,792
233,708
233,624
